ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12
23,73,FR100003,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],abondantes,CONTAINS,examen,BEFORE,antibiothérapie,,,,,,,,,,,,,,,,,,
23,73,FR100276,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],aplasie,CONTAINS,accouchement,BEFORE,reste,,,,,,,,,,,,,,,,,,
23,73,FR100276,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],aplasie,CONTAINS,accouchement,BEFORE,poids,,,,,,,,,,,,,,,,,,
23,73,FR100276,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],grossesse,CONTAINS,posé,BEFORE,application,,,,,,,,,,,,,,,,,,
23,73,FR100282,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],tracé,CONTAINS,électroencéphalogramme,BEFORE,scanner,,,,,,,,,,,,,,,,,,
23,73,FR100282,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],crises,CONTAINS,soumis,BEFORE,consultation,,,,,,,,,,,,,,,,,,
23,73,FR100282,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],lésions,CONTAINS,scanner,BEFORE,conclus,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],sinusite,CONTAINS,IRM,BEFORE,hypophysiogramme,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],consulté,CONTAINS,bilan,BEFORE,ponction,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],consulté,CONTAINS,bilan,BEFORE,IRM,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],processus,CONTAINS,IRM,BEFORE,hypophysiogramme,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],syndrome,CONTAINS,bilan,BEFORE,ponction,,,,,,,,,,,,,,,,,,
23,73,FR100283,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],syndrome,CONTAINS,bilan,BEFORE,IRM,,,,,,,,,,,,,,,,,,
23,73,FR100296,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],phénomènes,CONTAINS,examen,BEFORE,IRM,,,,,,,,,,,,,,,,,,
23,73,FR100296,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],émergence,CONTAINS,fenestration,BEFORE,suites,,,,,,,,,,,,,,,,,,
23,73,FR100296,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],signe,CONTAINS,examen,BEFORE,IRM,,,,,,,,,,,,,,,,,,
23,73,FR100296,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],aspect,CONTAINS,IRM,BEFORE,fenestration,,,,,,,,,,,,,,,,,,
23,73,FR100314,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],thrombose,CONTAINS,angio-scanner,BEFORE,amputation,,,,,,,,,,,,,,,,,,
23,73,FR100314,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],hospitalisation,CONTAINS,signes,BEFORE,angio-scanner,,,,,,,,,,,,,,,,,,
23,73,FR100314,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],traumatisme,CONTAINS,admise,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100314,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],fracture,CONTAINS,bilan,BEFORE,drainage,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],grossesse,CONTAINS,contrôle,BEFORE,échographies,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],césarienne,CONTAINS,laissé,BEFORE,délivrance,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],évolution,CONTAINS,déroulée,BEFORE,plainte,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],implanté,CONTAINS,laissé,BEFORE,délivrance,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],insuffisance,CONTAINS,développé,BEFORE,suivie,,,,,,,,,,,,,,,,,,
23,73,FR100344,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],insuffisance,CONTAINS,développé,BEFORE,contrôle,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],pouls,CONTAINS,examen,BEFORE,gazométrie,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],enquête,CONTAINS,bilan,BEFORE,héparinothérapie,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],angiomyolipome,CONTAINS,scanner,BEFORE,posé,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],atrophie,CONTAINS,IRM,BEFORE,scanner,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],lésions,CONTAINS,angioscanner,BEFORE,echo-dopler,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],défect,CONTAINS,angioscanner,BEFORE,echo-dopler,,,,,,,,,,,,,,,,,,
23,73,FR100346,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],syndrome,CONTAINS,examen,BEFORE,gazométrie,,,,,,,,,,,,,,,,,,
23,73,FR100360,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],lésion,CONTAINS,tomodensitométrie,BEFORE,complément,,,,,,,,,,,,,,,,,,
23,73,FR100360,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],adénocarcinome,CONTAINS,examen,BEFORE,curage,,,,,,,,,,,,,,,,,,
23,73,FR100360,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],processus,CONTAINS,complément,BEFORE,biopsie,,,,,,,,,,,,,,,,,,
23,73,FR100360,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],bilan,CONTAINS,tomodensitométrie,BEFORE,radiothérapie,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],syndrome,CONTAINS,examen,BEFORE,TDM,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],cocci,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],GCS,CONTAINS,examen,BEFORE,TDM,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],Streptococcus,CONTAINS,culture,BEFORE,protéine,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],insuffisance,CONTAINS,bilan,BEFORE,diagnostic,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],contexte,CONTAINS,admise,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],méningo-vascularite,CONTAINS,diagnostic,BEFORE,traitement,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],processus,CONTAINS,TDM,BEFORE,ponction,,,,,,,,,,,,,,,,,,
23,73,FR100361,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],troubles,CONTAINS,admise,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],pesait,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],taux,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],tachycardie,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],opacité,CONTAINS,bilan,BEFORE,intervention,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],tension,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],ablation,CONTAINS,incision,BEFORE,suite,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],ablation,CONTAINS,incision,BEFORE,envoyée,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],temps,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100371,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],nombre,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],kyste,CONTAINS,diagnostic,BEFORE,opérée,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],kyste,CONTAINS,diagnostic,BEFORE,exploration,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],sensibilité,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],masse,CONTAINS,scanner,BEFORE,diagnostic,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],apyrétique,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],état,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],lésion,CONTAINS,échographie,BEFORE,scanner,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],kystes,CONTAINS,opérée,BEFORE,admise,,,,,,,,,,,,,,,,,,
23,73,FR100400,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],anictérique,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],foyer,CONTAINS,scanner,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],foyer,CONTAINS,scanner,BEFORE,endoscopie,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],expriment,CONTAINS,exploration,BEFORE,posant,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],anesthésie,CONTAINS,endoscopie,BEFORE,biopsies,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],muqueuse,CONTAINS,analyse,BEFORE,demandée,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],muqueuse,CONTAINS,analyse,BEFORE,exploration,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],adénopathie,CONTAINS,IRM,BEFORE,scanner,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],disparition,CONTAINS,nasofibroscopie,BEFORE,contrôles,,,,,,,,,,,,,,,,,,
23,73,FR100439,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],hyperfixations,CONTAINS,examen,BEFORE,classée,,,,,,,,,,,,,,,,,,
23,73,FR100453,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],développement,CONTAINS,examen,BEFORE,radiographies,,,,,,,,,,,,,,,,,,
23,73,FR100480,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],libres,CONTAINS,examen,BEFORE,imagerie,,,,,,,,,,,,,,,,,,
23,73,FR100480,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],mélanome,CONTAINS,analyse,BEFORE,amputation,,,,,,,,,,,,,,,,,,
23,73,FR100480,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],nature,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100480,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],nodules,CONTAINS,scanner,BEFORE,Tomographie,,,,,,,,,,,,,,,,,,
23,73,FR100480,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],extension,CONTAINS,imagerie,BEFORE,bilan,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],consulté,CONTAINS,examen,BEFORE,radiographie,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],sensation,CONTAINS,examen,BEFORE,radiographie,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],limitation,CONTAINS,examen,BEFORE,radiographie,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],masse,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],bilan,CONTAINS,biopsie,BEFORE,décision,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],masse,CONTAINS,examen,BEFORE,radiographie,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],intervention,CONTAINS,résection,BEFORE,examen,,,,,,,,,,,,,,,,,,
23,73,FR100510,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],kyste,CONTAINS,biopsie,BEFORE,décision,,,,,,,,,,,,,,,,,,
23,73,FR100515,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],créatine,CONTAINS,dosage,BEFORE,bilan,,,,,,,,,,,,,,,,,,
