doc,mention_id,texte_maillon,tete_lexicale,upos_tete,nature,fonction
FR100130,c18,une hyperlordose lombaire,hyperlordose,NOUN,SNind,OD
FR100130,c20,les muscles paravertébraux,muscles,NOUN,SNdef,autre
FR100130,c21,l' abdomen,abdomen,NOUN,SNdef,autre
FR100130,c22,les deux membres inférieurs,membres,NOUN,SNdef,autre
FR100130,c19,"une contracture permanente de les muscles paravertébraux , de l' abdomen et de les deux membres inférieurs",contracture,NOUN,SNind,Obl
FR100130,c19,Ces contractures,contractures,NOUN,SNdem,Suj
FR100130,c24,la moindre stimulation,stimulation,NOUN,SNdef,Obl
FR100130,c23,les crampes subintrantes provoquées par la moindre stimulation,crampes,NOUN,SNdef,Obl
FR100130,c1,Il,Il,PRON,Pro,Suj
FR100130,c25,rigidité extrapyramidale,rigidité,NOUN,SN∅,OD
FR100130,c26,Les réflexes ostéotendineux,réflexes,NOUN,SNdef,Suj
FR100130,c27,les quatre membres,membres,NOUN,SNdef,Obl
FR100130,c28,le réflexe cutanéoplantaire,réflexe,NOUN,SNdef,Suj
FR100130,c29,flexion,flexion,NOUN,SN∅,autre
FR100130,c30,La sensibilité superficielle et profonde,sensibilité,NOUN,SNdef,Suj
FR100130,c31,La biologie,biologie,NOUN,SNdef,Suj
FR100130,c32,syndrome inflammatoire biologique,syndrome,NOUN,SN∅,OD
FR100130,c33,La créatine phosphokinase,créatine,NOUN,SNdef,Suj
FR100130,c33,CPK,CPK,X,SN∅,autre
FR100130,c34,lactate désydrogénase,lactate,NOUN,SN∅,autre
FR100130,c34,LDH,LDH,X,SN∅,autre
FR100130,c36,La glycémie,glycémie,NOUN,SNdef,Suj
FR100130,c37,le bilan phosphocalcique,bilan,NOUN,SNdef,autre
FR100130,c38,le bilan thyroïdien,bilan,NOUN,SNdef,autre
FR100130,c35,"La glycémie , le bilan phosphocalcique et le bilan thyroïdien",glycémie,NOUN,SNdef,Suj
FR100130,c39,Le SHR,SHR,NOUN,SNdef,Suj
FR100130,c40,le diagnostic,diagnostic,NOUN,SNdef,Suj
FR100130,c41,l' électromyogramme,électromyogramme,NOUN,SNdef,Obl
FR100130,c41,qui,qui,PRON,Pro,Suj
FR100130,c43,décharges de potentiels d' unité motrice,décharges,NOUN,SN∅,Obl
FR100130,c20,les muscles paravertébraux,muscles,NOUN,SNdef,autre
FR100130,c45,le niveau de les muscles paravertébraux,niveau,NOUN,SNdef,Obl
FR100130,c44,le repos prédominant à le niveau de les muscles paravertébraux,repos,NOUN,SNdef,autre
FR100130,c42,une activité musculaire continue faite de décharges de potentiels d' unité motrice à le repos prédominant à le niveau de les muscles paravertébraux,activité,NOUN,SNind,OD
FR100130,c47,anticorps anti-GAD65 sériques,anticorps,NOUN,SN∅,autre
FR100130,c46,La recherche d' anticorps anti-GAD65 sériques,recherche,NOUN,SNdef,Suj
FR100130,c48,390 UI / ml,UI,NOUN,SN∅,Obl
FR100130,c50,1 UI / ml,UI,NOUN,SN∅,Obl
FR100130,c49,une valeur normale inférieure à 1 UI / ml,valeur,NOUN,SNind,Obl
FR100130,c51,Notre,Notre,DET,Poss,autre
FR100130,c1,Notre patient,patient,NOUN,Poss,Suj
FR100130,c52,un séjour,séjour,NOUN,SNind,OD
FR100130,c54,ROCHESTER,ROCHESTER,PROPN,SN∅,Obl
FR100130,c55,les états unis d' Amérique,états,NOUN,SNdef,Obl
FR100130,c53,la Mayo clinique à ROCHESTER à les états unis d' Amérique,Mayo,PROPN,Np,autre
FR100130,c53,où,où,PRON,Pro,Obl
FR100130,c40,le diagnostic de SHR,diagnostic,NOUN,SNdef,Suj
FR100130,c39,SHR,SHR,NOUN,SN∅,autre
FR100130,c56,le bilan étiologique,bilan,NOUN,SNdef,autre
FR100130,c57,une éventuelle néoplasie,néoplasie,NOUN,SNind,Suj
FR100130,c58,signes cliniques évocateurs,signes,NOUN,SN∅,OD
FR100130,c59,les marqueurs tumoraux,marqueurs,NOUN,SNdef,Suj
FR100130,c60,Une maladie auto-immune associée,maladie,NOUN,SNind,Suj
FR100130,c61,le diabète de type 1,diabète,NOUN,SNdef,autre
FR100130,c62,la glycémie à jeun,glycémie,NOUN,SNdef,Suj
FR100130,c63,Les anticorps anti-nucléaires,anticorps,NOUN,SNdef,Suj
FR100130,c64,Les anti thyroperoxydases,anti,NOUN,SNdef,Suj
FR100130,c64,ATPO,ATPO,PROPN,SN∅,autre
FR100130,c65,457 UI / ml,UI,NOUN,SN∅,Obl
FR100130,c38,un bilan thyroïdien normal,bilan,NOUN,SNind,Obl
FR100130,c66,le plan thérapeutique,plan,NOUN,SNdef,Obl
FR100130,c1,le patient,patient,NOUN,SNdef,Suj
FR100130,c69,15 mg/j,mg/j,NOUN,SNnum,OD
FR100130,c70,la kinésithérapie motrice,kinésithérapie,NOUN,SNdef,Obl
FR100130,c68,dose progressive atteignant 15 mg/j associé à la kinésithérapie motrice,dose,NOUN,SN∅,Obl
FR100130,c7,les lombalgies,lombalgies,NOUN,SNdef,autre
FR100130,c19,la contracture musculaire,contracture,NOUN,SNdef,autre
FR100130,c71,une amélioration partielle de les lombalgies et de la contracture musculaire,amélioration,NOUN,SNind,Obl
FR100130,c67,diazépam à dose progressive atteignant 15 mg/j associé à la kinésithérapie motrice avec une amélioration partielle de les lombalgies et de la contracture musculaire,diazépam,NOUN,SN∅,Obl
FR100130,c72,2011,2011,NUM,Autre,Obl
FR100130,c17,On,On,PRON,Pro,Suj
FR100130,c74,le tableau clinique,tableau,NOUN,SNdef,autre
FR100130,c73,une aggravation de le tableau clinique,aggravation,NOUN,SNind,OD
FR100130,c19,la contracture,contracture,NOUN,SNdef,autre
FR100130,c75,une majoration de la contracture,majoration,NOUN,SNind,autre
FR100130,c23,les crampes musculaires,crampes,NOUN,SNdef,autre
FR100130,c77,les muscles respiratoires,muscles,NOUN,SNdef,autre
FR100130,c76,une atteinte de les muscles respiratoires,atteinte,NOUN,SNind,autre
FR100130,c79,le moindre effort,effort,NOUN,SNdef,autre
FR100130,c80,une dysarthrie,dysarthrie,NOUN,SNind,Obl
FR100130,c78,une dyspnée à le moindre effort associée à une dysarthrie,dyspnée,NOUN,SNind,autre
FR100130,c81,L' examen neurologique,examen,NOUN,SNdef,Suj
FR100130,c82,une marche très difficile,marche,NOUN,SNind,OD
FR100130,c83,les changements de position,changements,NOUN,SNdef,autre
FR100130,c84,Une imagerie par résonnance magnétique cérébromédullaire,imagerie,NOUN,SNind,Suj
FR100130,c85,anomalies,anomalies,NOUN,SN∅,autre
FR100130,c74,le tableau clinique,tableau,NOUN,SNdef,autre
FR100130,c73,l' aggravation de le tableau clinique,aggravation,NOUN,SNdef,Obl
FR100130,c1,le patient,patient,NOUN,SNdef,Suj
FR100130,c87,la dose de 1mg/kg / j,dose,NOUN,SNdef,autre
FR100130,c89,la dose de 150 mg/j,dose,NOUN,SNdef,autre
FR100130,c88,l' azathioprine à la dose de 150 mg/j,azathioprine,NOUN,SNdef,Obl
FR100130,c67,le diazépan,diazépan,NOUN,SNdef,Obl
FR100130,c86,une corticothérapie orale à la dose de 1mg/kg / j relayés par l' azathioprine à la dose de 150 mg/j associés à le diazépan,corticothérapie,NOUN,SNind,Obl
FR100130,c90,effet,effet,NOUN,SN∅,Obl
FR100130,c39,cette forme résistante,forme,NOUN,SNdem,Obl
FR100130,c92,2 g/kg,g/kg,NOUN,SNnum,autre
FR100130,c93,cinq jours,jours,NOUN,SNnum,Obl
FR100130,c91,de les cures d' immunoglobulines polyvalentes intraveineuses à raison de 2 g/kg répartis en cinq jours,cures,NOUN,SNdef,Suj
FR100130,c95,1 mois,mois,NOUN,SNnum,autre
FR100130,c94,un espacement de 1 mois,espacement,NOUN,SNind,Obl
FR100130,c1,Le patient,patient,NOUN,SNdef,Suj
FR100130,c96,six cures,cures,NOUN,SNnum,OD
FR100130,c78,la dyspnée,dyspnée,NOUN,SNdef,autre
FR100130,c99,la première cure,cure,NOUN,SNdef,autre
FR100130,c98,le bout de la première cure,bout,NOUN,SNdef,autre
FR100130,c80,la dysarthrie,dysarthrie,NOUN,SNdef,autre
FR100130,c19,la contracture musculaire,contracture,NOUN,SNdef,autre
FR100130,c100,une amélioration de la contracture musculaire,amélioration,NOUN,SNind,autre
FR100130,c102,la marche,marche,NOUN,SNdef,autre
FR100130,c101,une reprise de la marche,reprise,NOUN,SNind,autre
FR100130,c97,"une disparition de la dyspnée à le bout de la première cure , de la dysarthrie et une amélioration de la contracture musculaire , une reprise de la marche",disparition,NOUN,SNind,Obl
FR100130,c103,Une deuxième série,série,NOUN,SNind,Suj
FR100130,c105,2 mois,mois,NOUN,SNnum,Obl
FR100130,c104,de les cures espacées de 2 mois,cures,NOUN,SNdef,Obl
FR100130,c106,Le recul actuel,recul,NOUN,SNdef,Suj
FR100130,c105,2 mois,mois,NOUN,SNnum,autre
FR100132,c2,"51 ans , ménopausée",ans,NOUN,SNnum,autre
FR100132,c1,son,son,DET,Poss,autre
FR100132,c3,son enfance,enfance,NOUN,Poss,Obl
FR100132,c6,le cou,cou,NOUN,SNdef,autre
FR100132,c5,le niveau de le cou,niveau,NOUN,SNdef,Obl
FR100132,c7,les creux axillaires,creux,NOUN,SNdef,autre
FR100132,c4,les papules hypopigmentées progressivement extensives et confluentes à le niveau de le cou et de les creux axillaires,papules,NOUN,SNdef,Obl
FR100132,c1,"Une femme de 51 ans , ménopausée , avait depuis son enfance de les papules hypopigmentées progressivement extensives et confluentes à le niveau de le cou et de les creux axillaires",avait,VERB,SNind,autre
FR100132,c8,Un diagnostic précis,diagnostic,NOUN,SNind,Suj
FR100132,c1,la patiente,patiente,NOUN,SNdef,Suj
FR100132,c8,en,en,PRON,Pro,OI
FR100132,c11,l' acuité visuelle,acuité,NOUN,SNdef,autre
FR100132,c10,une baisse de l' acuité visuelle,baisse,NOUN,SNind,autre
FR100132,c9,une consultation pour une baisse de l' acuité visuelle,consultation,NOUN,SNind,autre
FR100132,c1,elle,elle,PRON,Pro,Suj
FR100132,c1,son,son,DET,Poss,autre
FR100132,c12,son ophtalmologue,ophtalmologue,NOUN,Poss,Obl
FR100132,c13,dermatologie,dermatologie,NOUN,SN∅,autre
FR100132,c14,un avis spécialisé,avis,NOUN,SNind,Obl
FR100132,c15,Les antécédents familiaux,antécédents,NOUN,SNdef,Suj
FR100132,c1,la patiente,patiente,NOUN,SNdef,Suj
FR100132,c4,les problèmes cutanés,problèmes,NOUN,SNdef,OD
FR100132,c16,la petite enfance,enfance,NOUN,SNdef,Obl
FR100132,c17,signes fonctionnels,signes,NOUN,SN∅,Obl
FR100132,c18,tare cardiovasculaire,tare,NOUN,SN∅,OD
FR100132,c19,l' examen clinique,examen,NOUN,SNdef,Obl
FR100132,c20,prurit,prurit,NOUN,SN∅,OD
FR100132,c21,douleurs,douleurs,NOUN,SN∅,autre
FR100132,c22,signes inflammatoires,signes,NOUN,SN∅,autre
FR100132,c1,la patiente,patiente,NOUN,SNdef,Suj
FR100132,c23,un bon état général,état,NOUN,SNind,OD
FR100132,c4,les signes cutanés,signes,NOUN,SNdef,Suj
FR100132,c25,disposition linéaire,disposition,NOUN,SN∅,autre
FR100132,c24,les plaques brunâtres à disposition linéaire,plaques,NOUN,SNdef,Obl
FR100132,c26,les plis,plis,NOUN,SNdef,Obl
FR100132,c27,tout le corps,corps,NOUN,SNdef,Obl
FR100132,c26,les plis,plis,NOUN,SNdef,Obl
FR100132,c29,les régions adjacentes,régions,NOUN,SNdef,autre
FR100132,c28,les plis et les régions adjacentes,plis,NOUN,SNdef,Obl
FR100132,c30,la peau,peau,NOUN,SNdef,Suj
FR100132,c33,""" peau de chagrin",peau,NOUN,SN∅,Obl
FR100132,c34,""" drapé """,drapé,NOUN,SN∅,autre
FR100132,c32,"nappes fripées en "" peau de chagrin "" ou de "" drapé """,nappes,NOUN,SN∅,autre
FR100132,c4,les papules,papules,NOUN,SNdef,autre
FR100132,c35,coalescence progressive de les papules,coalescence,NOUN,SN∅,autre
FR100132,c31,"un aspect de nappes fripées en "" peau de chagrin "" ou de "" drapé "" par coalescence progressive de les papules",aspect,NOUN,SNind,OD
FR100132,c36,la palpation,palpation,NOUN,SNdef,Obl
FR100132,c30,la peau,peau,NOUN,SNdef,Suj
FR100132,c30,son,son,DET,Poss,autre
FR100132,c37,son élasticité,élasticité,NOUN,Poss,OD
FR100132,c38,Aucune lésion muqueuse,lésion,NOUN,SNind,Suj
FR100132,c40,une papule,papule,NOUN,SNind,autre
FR100132,c39,L' histologie d' une papule,histologie,NOUN,SNdef,Suj
FR100132,c42,fibres élastiques,fibres,NOUN,SN∅,autre
FR100132,c41,les amas de fibres élastiques,amas,NOUN,SNdef,Obl
FR100132,c43,les nodules bien limités,nodules,NOUN,SNdef,Obl
FR100132,c44,L' examen réalisé en ophtalmologie,examen,NOUN,SNdef,Suj
FR100132,c45,ophtalmologie,ophtalmologie,NOUN,SN∅,Obl
FR100132,c11,l' acuité visuelle,acuité,NOUN,SNdef,autre
FR100132,c10,une baisse de l' acuité visuelle,baisse,NOUN,SNind,OD
FR100132,c47,un segment antérieur normal,segment,NOUN,SNind,autre
FR100132,c48,une tension oculaire de 13,tension,NOUN,SNind,autre
FR100132,c49,les deux yeux,yeux,NOUN,SNdef,autre
FR100132,c51,néovaisseaux choroïdiens,néovaisseaux,NOUN,SN∅,autre
FR100132,c50,les stries angioïdes compliquées de néovaisseaux choroïdiens,stries,NOUN,SNdef,autre
FR100132,c49,les deux yeux,yeux,NOUN,SNdef,autre
FR100132,c52,l' angiographie à la fluorescéine,angiographie,NOUN,SNdef,autre
FR100132,c46,"une baisse de l' acuité visuelle , un segment antérieur normal , une tension oculaire de 13 pour les deux yeux et de les stries angioïdes compliquées de néovaisseaux choroïdiens à les deux yeux à l' angiographie à la fluorescéine",baisse,NOUN,SNind,OD
FR100132,c54,L' écho-Doppler cardiaque,écho-Doppler,NOUN,SNdef,Suj
FR100132,c55,la fibroscopie digestive haute,fibroscopie,NOUN,SNdef,autre
FR100132,c53,L' écho-Doppler cardiaque et la fibroscopie digestive haute,écho-Doppler,NOUN,SNdef,Suj
FR100132,c56,atteinte vasculaire et digestive,atteinte,NOUN,SN∅,OD
FR100132,c1,La patiente,patiente,NOUN,SNdef,Suj
FR100132,c1,sa,sa,DET,Poss,autre
FR100132,c58,sa maladie,maladie,NOUN,Poss,autre
FR100132,c57,les informations sur sa maladie,informations,NOUN,SNdef,Obl
FR100132,c60,une psychothérapie de soutien,psychothérapie,NOUN,SNind,autre
FR100132,c61,un calendrier de surveillance,calendrier,NOUN,SNind,autre
FR100132,c59,une psychothérapie de soutien et un calendrier de surveillance,psychothérapie,NOUN,SNind,autre
FR100132,c45,ophtalmologie,ophtalmologie,NOUN,SN∅,Obl
FR100132,c45,où,où,PRON,Pro,Obl
FR100132,c1,elle,elle,PRON,Pro,Suj
FR100132,c63,les néovaisseaux à gauche,néovaisseaux,NOUN,SNdef,autre
FR100132,c62,photocoagulation à le laser de les néovaisseaux à gauche,photocoagulation,NOUN,SN∅,Obl
FR100142,c2,81 ans,ans,NOUN,SNnum,Obl
FR100142,c3,antécédents particuliers,antécédents,NOUN,SN∅,Obl
FR100142,c4,Mai 2012,Mai,NOUN,SN∅,Obl
FR100142,c6,2 cm de diamètre,cm,NOUN,SNnum,autre
FR100142,c5,deux nodules angiomateux de 2 cm de diamètre,nodules,NOUN,SNnum,OD
FR100142,c9,l' avant bras gauche,bras,NOUN,SNdef,autre
FR100142,c8,la face antérieure de l' avant bras gauche,face,NOUN,SNdef,autre
FR100142,c7,le niveau de la face antérieure de l' avant bras gauche,niveau,NOUN,SNdef,Obl
FR100142,c9,tout le membre,membre,NOUN,SNdef,autre
FR100142,c10,un lymphoedème de tout le membre,lymphoedème,NOUN,SNind,Obl
FR100142,c1,"Mr SS , âgé de 81 ans , sans antécédents particuliers , présentait en Mai 2012 deux nodules angiomateux de 2 cm de diamètre à le niveau de la face antérieure de l' avant bras gauche avec un lymphoedème de tout le membre",présentait,VERB,Np,autre
FR100142,c5,ces lésions,lésions,NOUN,SNdem,autre
FR100142,c11,La biopsie cutanée de ces lésions,biopsie,NOUN,SNdef,Suj
FR100142,c13,le derme,derme,NOUN,SNdef,autre
FR100142,c12,le niveau de le derme,niveau,NOUN,SNdef,Obl
FR100142,c15,extravasation sanguine,extravasation,NOUN,SN∅,autre
FR100142,c16,les éléments inflammatoires,éléments,NOUN,SNdef,Obl
FR100142,c17,de rares sidérophages,sidérophages,NOUN,SNind,autre
FR100142,c14,"une prolifération cellulaire fusiforme et vasculaire avec extravasation sanguine , associée à de les éléments inflammatoires et de rares sidérophages",prolifération,NOUN,SNind,OD
FR100142,c18,L' étude immunohistochimique,étude,NOUN,SNdef,Suj
FR100142,c19,l' anticorps anti HHV8,anticorps,NOUN,SNdef,OD
FR100142,c21,les cellules endothéliales,cellules,NOUN,SNdef,autre
FR100142,c22,les cellules fusiformes,cellules,NOUN,SNdef,autre
FR100142,c20,un marquage nucléaire positif de les cellules endothéliales et de les cellules fusiformes,marquage,NOUN,SNind,OD
FR100142,c23,une maladie de Kaposi,maladie,NOUN,SNind,Obl
FR100142,c24,Kaposi,Kaposi,PROPN,Np,autre
FR100142,c25,La sérologie VIH,sérologie,NOUN,SNdef,Suj
FR100142,c26,L' évolution,évolution,NOUN,SNdef,Suj
FR100142,c27,deux mois,mois,NOUN,SNnum,Obl
FR100142,c29,placards angiomateux,placards,NOUN,SN∅,autre
FR100142,c31,l' avant bras droit,bras,NOUN,SNdef,autre
FR100142,c30,le niveau de l' avant bras droit,niveau,NOUN,SNdef,autre
FR100142,c32,le tronc,tronc,NOUN,SNdef,autre
FR100142,c34,les 2 oreilles,oreilles,NOUN,SNdef,autre
FR100142,c33,les lobules de les 2 oreilles,lobules,NOUN,SNdef,autre
FR100142,c28,"l' apparition de placards angiomateux à le niveau de l' avant bras droit , de le tronc et de les lobules de les 2 oreilles",apparition,NOUN,SNdef,Obl
FR100142,c35,une extension rapide,extension,NOUN,SNind,autre
FR100142,c9,l' avant bras gauche,bras,NOUN,SNdef,autre
FR100142,c37,les 2 mains,mains,NOUN,SNdef,autre
FR100142,c36,le niveau de l' avant bras gauche et de les 2 mains,niveau,NOUN,SNdef,autre
FR100142,c39,les 2 membres supérieurs,membres,NOUN,SNdef,autre
FR100142,c38,un lymphoedème important de les 2 membres supérieurs prédominant à gauche,lymphoedème,NOUN,SNind,Obl
FR100142,c40,les lésions papillomateuses,lésions,NOUN,SNdef,autre
FR100142,c43,la main gauche,main,NOUN,SNdef,autre
FR100142,c42,la paume de la main gauche,paume,NOUN,SNdef,autre
FR100142,c41,le niveau de la paume de la main gauche,niveau,NOUN,SNdef,autre
FR100142,c1,le patient,patient,NOUN,SNdef,Suj
FR100142,c46,l' état général,état,NOUN,SNdef,autre
FR100142,c45,une altération progressive de l' état général,altération,NOUN,SNind,OD
FR100142,c47,une fièvre,fièvre,NOUN,SNind,autre
FR100142,c48,les sueurs nocturnes,sueurs,NOUN,SNdef,autre
FR100142,c44,"une altération progressive de l' état général , une fièvre et de les sueurs nocturnes",altération,NOUN,SNind,OD
FR100142,c49,L' examen clinique,examen,NOUN,SNdef,Suj
FR100142,c5,les lésions cutanées sus décrites,lésions,NOUN,SNdef,Obl
FR100142,c50,les adénopathies cervicales jugulo-carotidiennes bilatérales de 1 à 2 cm de grand axe,adénopathies,NOUN,SNdef,Obl
FR100142,c51,les plans profonds,plans,NOUN,SNdef,autre
FR100142,c1,Il,Il,PRON,Pro,Suj
FR100142,c53,7.8 g / dl,g,NOUN,SNnum,autre
FR100142,c52,une anémie normochrome normocytaire arégénérative à 7.8 g / dl,anémie,NOUN,SNind,OD
FR100142,c54,les globules blancs,globules,NOUN,SNdef,autre
FR100142,c55,4100,4100,NUM,Autre,autre
FR100142,c57,700 Elts / mm3,Elts,NOUN,SNnum,autre
FR100142,c56,une lymphopénie à 700 Elts / mm3,lymphopénie,NOUN,SNind,autre
FR100142,c58,La vitesse de sédimentation,vitesse,NOUN,SNdef,Suj
FR100142,c59,sédimentation,sédimentation,NOUN,SN∅,autre
FR100142,c60,35mm,35mm,NUM,Autre,autre
FR100142,c61,la première heure,heure,NOUN,SNdef,Obl
FR100142,c62,la protéine C réactive,protéine,NOUN,SNdef,Suj
FR100142,c63,la Ferritinémie,Ferritinémie,NOUN,SNdef,Suj
FR100142,c65,la normale,normale,NOUN,SNdef,autre
FR100142,c64,4 fois la normale ) .,fois,NOUN,SNnum,Obl
FR100142,c67,les protéines plasmatiques,protéines,NOUN,SNdef,autre
FR100142,c66,l' électrophorèse de les protéines plasmatiques,électrophorèse,NOUN,SNdef,Obl
FR100142,c68,on,on,PRON,Pro,Suj
FR100142,c69,une hypoalbuminémie,hypoalbuminémie,NOUN,SNind,OD
FR100142,c70,une hypergammaglobulinémie polyclonale à 19.7g/l,hypergammaglobulinémie,NOUN,SNind,autre
FR100142,c71,19.7g/l,19.7g/l,NUM,Autre,autre
FR100142,c72,Les marqueurs tomoraux,marqueurs,NOUN,SNdef,Suj
FR100142,c73,ACE,ACE,X,SN∅,autre
FR100142,c74,α foetoprotéine,α,X,SN∅,autre
FR100142,c75,NSE,NSE,X,SN∅,autre
FR100142,c77,les CA 19-9,CA,PROPN,Np,autre
FR100142,c76,le taux sérique de les CA 19-9,taux,NOUN,SNdef,Suj
FR100142,c78,163 UI / ml,UI,NOUN,SN∅,autre
FR100142,c79,valeur normale,valeur,NOUN,SN∅,autre
FR100142,c80,30 UI / ml,UI,NOUN,SN∅,OD
FR100142,c82,la tuberculine,tuberculine,NOUN,SNdef,autre
FR100142,c81,L' intradermo-réaction à la tuberculine,intradermo-réaction,NOUN,SNdef,Suj
FR100142,c84,le Bacille de Koch,Bacille,NOUN,SNdef,autre
FR100142,c83,la recherche de le Bacille de Koch,recherche,NOUN,SNdef,autre
FR100142,c86,les crachats,crachats,NOUN,SNdef,autre
FR100142,c87,les urines,urines,NOUN,SNdef,autre
FR100142,c85,les crachats et les urines,crachats,NOUN,SNdef,autre
FR100142,c88,Le scanner thoraco-abdomino-pelvien,scanner,NOUN,SNdef,Suj
FR100142,c89,les adénopathies jugulocarotidiennes bilatérales nécrosées,adénopathies,NOUN,SNdef,Obl
FR100142,c90,un parenchyme pulmonaire sans anomalie,parenchyme,NOUN,SNind,autre
FR100142,c93,l' étage abdominal,étage,NOUN,SNdef,autre
