doc_id,source_id,mention_source,source_texte,source_tag,source_docTimeRel,source_eventType,source_contextualModality,source_polarity,source_timexType,relation_type,target_id,mention_target,target_texte,target_tag,target_docTimeRel,target_eventType,target_contextualModality,target_polarity,target_timexType
FR100092,4939,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,4969/5571,singleton,saignement,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4939,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,4984,singleton,empâtement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4939,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,4999,singleton,cri,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,SIMULTANEOUS,4984,singleton,empâtement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5164,singleton,tableau,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5029,non détecté,normal,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5044,c33,ligne,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5029,non détecté,normal,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5059/5595,c36,masse,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5074,non détecté,visualisé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5104/5611,singleton,épanchement,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5134,singleton,taux,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5014,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5164,singleton,tableau,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5209,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5194,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5164,singleton,tableau,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5209,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5254,singleton,minilaparotomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5239,singleton,hémoglobine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5209,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5254,singleton,minilaparotomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5359,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5254,singleton,minilaparotomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5269,c54,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5254,singleton,minilaparotomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5344,singleton,salpingectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5269,c54,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5314,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5284/5627,singleton,hémopéritoine,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5269,c54,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5314,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5329,non détecté,perforée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5359,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5404,singleton,appendicectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5359,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5419,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5389/5651,singleton,adhérences,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5359,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5419,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5494,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5449,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5419,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5464,singleton,appendicite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5479,singleton,réaction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5464,singleton,appendicite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5419,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5494,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5524,non détecté,sortante,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100092,5494,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5509,singleton,particularités,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100092,5835,singleton,1 an et demi,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,4714,non détecté,mariée,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100092,5844,singleton,1 semaine,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,4759/5539,singleton,douleur,EVENT/CLINENTITY,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100092,5853,singleton,2 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,4804,singleton,aménorrhée,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100092,5871,singleton,3 ème jour,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,5524,non détecté,sortante,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4769,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4814/5482,singleton,obésité,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4769,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4829/5490,singleton,dyslipidémie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4769,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4784,c8,diabète,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4769,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4754,non détecté,détachement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4784,c8,diabète,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4799,singleton,antidiabétiques,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4799,singleton,antidiabétiques,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5692,singleton,cinq ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100120,4814/5482,singleton,obésité,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4829/5490,singleton,dyslipidémie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4859,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4889,c26,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4874/5498,c21,papules,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4859,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4874/5498,c21,papules,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5728,singleton,6 jours,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100120,4889,c26,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4994,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4919/5506,c21,lésions,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4889,c26,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4919/5506,c21,lésions,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4934,c28,orifice,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4934,c28,orifice,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,4949,non détecté,sourdre,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100120,4934,c28,orifice,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,4979,singleton,chaleur,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100120,4934,c28,orifice,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,4964,non détecté,entouré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4994,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,4994,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5009,non détecté,particularité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100120,4994,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5039,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5009,non détecté,particularité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,CONTAINS,5024/5522,singleton,fièvre,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100120,5069,singleton,élément,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5039,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5084/5530,non détecté,débilité,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5084/5530,non détecté,débilité,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5099,c8,diabète,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5099,c8,diabète,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5174,non détecté,rattaché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5144,non détecté,inefficace,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5129,singleton,soins,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5159,singleton,retard,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5174,non détecté,rattaché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5174,non détecté,rattaché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5234,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5174,non détecté,rattaché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5219,non détecté,traitées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5189/5546,c8,diabète,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5174,non détecté,rattaché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5204/5554,c21,lésions,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5219,non détecté,traitées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5234,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5264,non détecté,sailli,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5234,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5324,non détecté,retirées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5249,c51,larves,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5264,non détecté,sailli,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5279/5570,c21,lésion,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5264,non détecté,sailli,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5294,singleton,compression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5264,non détecté,sailli,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5309,c51,larves,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,5324,non détecté,retirées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5324,non détecté,retirées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5339,c28,orifice,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,5324,non détecté,retirées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5354,singleton,aspect,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5369,singleton,chronologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5384,singleton,séjour,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5399,singleton,morphologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5459,non détecté,identifiées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5429/5594,singleton,myiase,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5414,non détecté,conclure,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5444/5610,c51,larves,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5459,non détecté,identifiées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5683,singleton,l'année 2008,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,5701,singleton,octobre 2008,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100120,5683,singleton,l'année 2008,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,4754,non détecté,détachement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5701,singleton,octobre 2008,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,BEFORE,5719,singleton,Un mois après,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100120,5701,singleton,octobre 2008,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,OVERLAP,4844,non détecté,déployé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5710,singleton,10 semaines,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,4844,non détecté,déployé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5719,singleton,Un mois après,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,4859,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5737,singleton,7 jours,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,5114,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100120,5746,singleton,deux jours,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,SIMULTANEOUS,5234,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,7733,singleton,antécédents,EVENT,OVERLAP,N/A,ACTUAL,NEG,Non concerné
FR100130,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,7823,non détecté,plaignait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,7763,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7778,c7,lombalgies,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7778,c7,lombalgies,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7763,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7793/9061,singleton,raideur,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7793/9061,singleton,raideur,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7763,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7808,c19,contracture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7748,non détecté,admis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7808,c19,contracture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7763,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7823,non détecté,plaignait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné,BEFORE,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7838/9077,non détecté,torticolis,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7823,non détecté,plaignait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8138,singleton,biologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7913,non détecté,notait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7883,singleton,état,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7898,non détecté,apyrétique,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7928,singleton,hyperlordose,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7913,non détecté,notait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7943,c19,contracture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7913,non détecté,notait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7958/9101,c19,contractures,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,7973/9109,c23,crampes,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7958/9101,c19,contractures,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7913,non détecté,notait,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100130,7958/9101,c19,contractures,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8018,singleton,rigidité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100130,7973/9109,c23,crampes,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8003,singleton,stimulation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,7988,non détecté,provoquées,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8003,singleton,stimulation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8033,singleton,réflexes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8078,singleton,réflexe,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8033,singleton,réflexes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8063,non détecté,polycinétiques,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8033,singleton,réflexes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8033,singleton,réflexes,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8048,non détecté,vifs,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8078,singleton,réflexe,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8093,singleton,flexion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8108,singleton,sensibilité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,7853,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8108,singleton,sensibilité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8123,non détecté,conservée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8138,singleton,biologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8183,c33,créatine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8138,singleton,biologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8213,singleton,glycémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8168,singleton,syndrome,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,8138,singleton,biologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8183,c33,créatine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8198,c34,lactate,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8213,singleton,glycémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8243,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8213,singleton,glycémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8228,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8213,singleton,glycémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8303,non détecté,confirmé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8228,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8243,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8258,non détecté,anomalie,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,8213,singleton,glycémie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8258,non détecté,anomalie,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,8228,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8258,non détecté,anomalie,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,8243,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8273/9133,c39,SHR,EVENT/CLINENTITY,BEFORE,N/A,HEDGED,POS,Non concerné,CONTAINS,8288,c40,diagnostic,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8273/9133,c39,SHR,EVENT/CLINENTITY,BEFORE,N/A,HEDGED,POS,Non concerné,CONTAINS,8303,non détecté,confirmé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8288,c40,diagnostic,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8303,non détecté,confirmé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8303,non détecté,confirmé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8378,singleton,recherche,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8318,c41,électromyogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8303,non détecté,confirmé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8348,singleton,activité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8363,singleton,décharges,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8348,singleton,activité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8318,c41,électromyogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100130,8378,singleton,recherche,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8393,singleton,séjour,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
