ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12,Relation_12,Mot_13
14,73,FR100003,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],épanchement,CONTAINS,TDM,BEFORE,panoramique,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],crise,CONTAINS,pris,BEFORE,instauré,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],crise,CONTAINS,pris,BEFORE,électroencéphalogramme,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],ouverts,CONTAINS,arrivée,BEFORE,établi,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],mort,CONTAINS,posé,BEFORE,pris,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],mort,CONTAINS,posé,BEFORE,majorée,,,,,,,,,,,,,,,,,,,,
14,73,FR100275,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],mort,CONTAINS,établi,BEFORE,manœuvres,,,,,,,,,,,,,,,,,,,,
14,73,FR100276,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],aplasie,CONTAINS,accouchement,BEFORE,reste,,,,,,,,,,,,,,,,,,,,
14,73,FR100276,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],aplasie,CONTAINS,accouchement,BEFORE,poids,,,,,,,,,,,,,,,,,,,,
14,73,FR100276,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],signe,CONTAINS,posé,BEFORE,application,,,,,,,,,,,,,,,,,,,,
14,73,FR100276,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],pemphigoïde,CONTAINS,posé,BEFORE,application,,,,,,,,,,,,,,,,,,,,
14,73,FR100276,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],grossesse,CONTAINS,posé,BEFORE,application,,,,,,,,,,,,,,,,,,,,
14,73,FR100282,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],lésions,CONTAINS,scanner,BEFORE,conclus,,,,,,,,,,,,,,,,,,,,
14,73,FR100282,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],crises,CONTAINS,soumis,BEFORE,consultation,,,,,,,,,,,,,,,,,,,,
14,73,FR100282,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],tracé,CONTAINS,électroencéphalogramme,BEFORE,scanner,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],sinusite,CONTAINS,IRM,BEFORE,hypophysiogramme,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],syndrome,CONTAINS,bilan,BEFORE,IRM,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],syndrome,CONTAINS,bilan,BEFORE,ponction,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],consulté,CONTAINS,bilan,BEFORE,IRM,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],consulté,CONTAINS,bilan,BEFORE,ponction,,,,,,,,,,,,,,,,,,,,
14,73,FR100283,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],processus,CONTAINS,IRM,BEFORE,hypophysiogramme,,,,,,,,,,,,,,,,,,,,
14,73,FR100296,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],phénomènes,CONTAINS,examen,BEFORE,IRM,,,,,,,,,,,,,,,,,,,,
14,73,FR100296,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],émergence,CONTAINS,fenestration,BEFORE,suites,,,,,,,,,,,,,,,,,,,,
14,73,FR100296,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],aspect,CONTAINS,IRM,BEFORE,fenestration,,,,,,,,,,,,,,,,,,,,
14,73,FR100296,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],signe,CONTAINS,examen,BEFORE,IRM,,,,,,,,,,,,,,,,,,,,
14,73,FR100314,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],traumatisme,CONTAINS,admise,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100314,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],fracture,CONTAINS,bilan,BEFORE,drainage,,,,,,,,,,,,,,,,,,,,
14,73,FR100314,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],thrombose,CONTAINS,angio-scanner,BEFORE,amputation,,,,,,,,,,,,,,,,,,,,
14,73,FR100314,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],hospitalisation,CONTAINS,signes,BEFORE,angio-scanner,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],césarienne,CONTAINS,laissé,BEFORE,délivrance,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],évolution,CONTAINS,déroulée,BEFORE,plainte,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],insuffisance,CONTAINS,développé,BEFORE,suivie,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],insuffisance,CONTAINS,développé,BEFORE,contrôle,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],grossesse,CONTAINS,contrôle,BEFORE,échographies,,,,,,,,,,,,,,,,,,,,
14,73,FR100344,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],implanté,CONTAINS,laissé,BEFORE,délivrance,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],syndrome,CONTAINS,examen,BEFORE,gazométrie,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],angiomyolipome,CONTAINS,scanner,BEFORE,posé,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],enquête,CONTAINS,bilan,BEFORE,héparinothérapie,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],lésions,CONTAINS,angioscanner,BEFORE,echo-dopler,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],pouls,CONTAINS,examen,BEFORE,gazométrie,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],défect,CONTAINS,angioscanner,BEFORE,echo-dopler,,,,,,,,,,,,,,,,,,,,
14,73,FR100346,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],atrophie,CONTAINS,IRM,BEFORE,scanner,,,,,,,,,,,,,,,,,,,,
14,73,FR100360,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],adénocarcinome,CONTAINS,examen,BEFORE,curage,,,,,,,,,,,,,,,,,,,,
14,73,FR100360,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],bilan,CONTAINS,tomodensitométrie,BEFORE,radiothérapie,,,,,,,,,,,,,,,,,,,,
14,73,FR100360,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],lésion,CONTAINS,tomodensitométrie,BEFORE,complément,,,,,,,,,,,,,,,,,,,,
14,73,FR100360,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],processus,CONTAINS,complément,BEFORE,biopsie,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],Streptococcus,CONTAINS,culture,BEFORE,protéine,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],cocci,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],GCS,CONTAINS,examen,BEFORE,TDM,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],processus,CONTAINS,TDM,BEFORE,ponction,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],insuffisance,CONTAINS,bilan,BEFORE,diagnostic,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],troubles,CONTAINS,admise,BEFORE,examen,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],méningo-vascularite,CONTAINS,diagnostic,BEFORE,traitement,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],syndrome,CONTAINS,examen,BEFORE,TDM,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],contexte,CONTAINS,admise,BEFORE,examen,,,,,,,,,,,,,,,,,,,,
14,73,FR100361,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],déviation,CONTAINS,note,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],taux,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],nombre,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],opacité,CONTAINS,bilan,BEFORE,intervention,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],temps,CONTAINS,bilan,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],tachycardie,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],triplé,CONTAINS,constaté,BEFORE,admission,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],ablation,CONTAINS,incision,BEFORE,envoyée,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],ablation,CONTAINS,incision,BEFORE,suite,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],tension,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,,,
14,73,FR100371,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],pesait,CONTAINS,examen,BEFORE,examen,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],sensibilité,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],masse,CONTAINS,scanner,BEFORE,diagnostic,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],kystes,CONTAINS,opérée,BEFORE,admise,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],lésion,CONTAINS,échographie,BEFORE,scanner,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],apyrétique,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],anictérique,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],état,CONTAINS,examen,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],kyste,CONTAINS,diagnostic,BEFORE,exploration,,,,,,,,,,,,,,,,,,,,
14,73,FR100400,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],kyste,CONTAINS,diagnostic,BEFORE,opérée,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],anesthésie,CONTAINS,endoscopie,BEFORE,biopsies,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],muqueuse,CONTAINS,analyse,BEFORE,demandée,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],muqueuse,CONTAINS,analyse,BEFORE,exploration,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],disparition,CONTAINS,nasofibroscopie,BEFORE,contrôles,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],adénopathie,CONTAINS,IRM,BEFORE,scanner,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],foyer,CONTAINS,scanner,BEFORE,bilan,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],foyer,CONTAINS,scanner,BEFORE,endoscopie,,,,,,,,,,,,,,,,,,,,
14,73,FR100439,[EVENT_BEFORE_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_ACTUAL_POS] | [EVENT_BEFORE_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_ACTUAL_POS],hyperfixations,CONTAINS,examen,BEFORE,classée,,,,,,,,,,,,,,,,,,,,
